,title,view,like,unlike,date
336,이슬라이브 에릭남 Eric Nam - Miss You | 이슬라이브Tipsy Live | LIVE,조회수 32115회,2.1천,7,2018. 11. 2.
337,갓세븐 유겸 패피의 성지 가로수길에 충격적인 비주얼로 나타난 이유는｜미래일기 갓세븐 편 티저 1,조회수 63653회,4.6천,13,2018. 11. 1.
338,린LYnwith세정SEJEONG-이별의 온도Run to youLIVE 세로라이브,조회수 356000회,8.5천,73,2018. 11. 1.
339,흥신흥왕 윜밐이들의 딩고 촬영 B컷 모먼트 | 위키미키 Weki Meki | 딩고뮤직 | 비하인드 | 딩톡방,조회수 14338회,546,8,2018. 10. 31.
340,'발라드의 전설' 먼데이키즈 - 너라는 세상 | 세로라이브 SERO LIVE | 딩고뮤직,조회수 446032회,4.1천,96,2018. 10. 31.
341,음색 실화 겨울 감성 터지는 역대급 라이브 / 소유 SOYOU - 잔다툼 들을수록,조회수 31178회,1.1천,17,2018. 10. 30.
342,음원차트 올킬 중인 폴킴의 '너를 만나' 세로라이브Sero Live폴킴 - 너를 만나 with 조윤성 / Piano ver Paul Kim - Me After You,조회수 1402246회,1.5만,360,2018. 10. 30.
343,4K 컨셉 끝판왕 우주소녀 블랙vs화이트 당신의 선택은 댄스Dance l Kpop l @Stage,조회수 224230회,8.4천,66,2018. 10. 29.
344,비글력 만렙인 윜밐이들의 귀염뽀짝 모먼트 | 위키미키 Weki Meki - Crush | 딩고뮤직 | 라이브 | 도전1곡PRESS THE KEY,조회수 22721회,1.1천,15,2018. 10. 28.
345,JYP의 미래 스트레이키즈가 딩고에 놀러온 이유는｜@STAGE 티저｜StrayKids 퍼포먼스 영상,조회수 20212회,3.1천,6,2018. 10. 28.
346,아이돌 멘탈 터트리는 전격 몰카  | 리얼 실험카메라 | 인성에 치이면 탈덕은 없다 | 에이티즈 ATEEZ 편,조회수 184491회,3.9천,82,2018. 10. 27.
347,스트레이키즈 Stray Kids - I am YOU Halloween ver / 춤추는 의상실 Dancing Dress Room,조회수 2195842회,15만,368,2018. 10. 27.
348,100초로 보는 몬스타엑스 MONSTA X I 100 sec Choreography I 딩고 4K 고화질 / 100초,조회수 1516121회,12만,228,2018. 10. 27.
349,세로라이브 샘김 SAM KIM - Make up Feat Crush,조회수 427390회,2만,56,2018. 10. 27.
350,수고했어 오늘도 좋아하는 연예인이 내 술친구가 되어준다면 30 에이핑크 정은지,조회수 363155회,5.6천,63,2018. 10. 26.
351,잭슨 선배님 생파에 직접 다녀온 딩고,조회수 9134회,133,6,2018. 10. 25.
352,ATEEZ - 해적왕 Pirate King Performance MOVE REC 4K,조회수 590024회,4.9만,98,2018. 10. 25.
353,에이핑크 정은지가 딩고 카메라 앞에서 웃음 터진 이유는 ｜들을수록 티저｜Apink Jeong Eun Ji,조회수 15353회,633,2,2018. 10. 23.
354,이문세 - 희미해서 Lee Moon Sae - Blur 세로라이브 LIVE,조회수 352577회,5.6천,83,2018. 10. 22.
355,아이돌 데뷔를 앞두고 세계 최고 높이에서 뛰어내림 ｜신소액｜ 신인 아이돌 에이티즈ATEEZ,조회수 176172회,1.5만,25,2018. 10. 22.
356,세로라이브 소야SOYA - Artist,조회수 45155회,1.2천,22,2018. 10. 19.
357,고음라이브 '윤종신 - 기댈게' Yoon Jong Shin - Lean on You 세로라이브,조회수 136851회,1.7천,31,2018. 10. 19.
358,몰빵라이브 프로미스나인 - LOVE BOMB,조회수 712665회,2.2만,230,2018. 10. 19.
359,강남역에 갑자기 좀비 떼가 나타난다면 에이티즈 ATEEZ - 해적왕 좀비댄스 버스킹,조회수 292218회,2.7만,53,2018. 10. 19.
360,정은지 - 어떤가요 Jeong Eun Ji - Being There 세로라이브 / 4K 댕댕이와 함께한 LIVE,조회수 195417회,8.4천,45,2018. 10. 18.
361,세로라이브 디에이드 - 헤어지고 있었어The break-up,조회수 70725회,1.2천,13,2018. 10. 18.
362,박재범 Jay park - V With HAON무삭제 라이브 Live,조회수 43785회,1.3천,9,2018. 10. 17.
363,낙준Bernard Park-Still Feat루나 LUNA네모라이브LIVE,조회수 43633회,3.2천,11,2018. 10. 17.
364,세로라이브코스믹 걸Cosmic Girl - Lie Ya Feat 솔라Solar,조회수 131813회,8.1천,45,2018. 10. 15.
365,신소댄 BTS NCT WANNAONE 댄스 한 눈에 비교해보기 ATEEZ - 윤호민기우영산,조회수 781453회,7.1만,140,2018. 10. 13.
366,아이콘 - 이별길 iKON - GOODBYE ROAD 세로라이브 / 4K 실력 들통나는 LIVE,조회수 3877255회,18만,806,2018. 10. 12.
367,오늘의 브금 윤딴딴 - 혹시 모르니까,조회수 47161회,592,10,2018. 10. 12.
368,세로라이브 백지웅Ji Woong Baek - 닿을 듯 말 듯,조회수 30658회,677,6,2018. 10. 12.
369,100초 100초로 듣는 에디킴,조회수 63593회,2.1천,39,2018. 10. 10.
370,100초 100초로 듣는 바이브 VIBE,조회수 495145회,7.2천,60,2018. 10. 10.
371,박재범Jay Park 김하온HAON이 우리 학교에 온다면 | 내일을 응원해 | 딩고뮤직 | Dingo Music,조회수 878642회,1.2만,133,2018. 10. 8.
372,세계 최초 포박 라이브 세로라이브 임창정 - 하루도 그대를 사랑하지 않은 적이 없었다 IM CHANG JUNG,조회수 3725188회,3.7만,912,2018. 10. 5.
373,비오 BO - Close Your Eyes Feat 케이시Kassy세로라이브SERO LIVE,조회수 23855회,610,8,2018. 10. 5.
374,세로라이브 정동하Jung Dong Ha - 되돌려 놔줘 Let Me Go Back,조회수 36918회,867,4,2018. 10. 4.
375,세로라이브 박원 - 나 Park Won - rudderless,조회수 276054회,4.1천,61,2018. 10. 1.
376,자기전에 로시 Rothy - Stars,조회수 36361회,1.8천,4,2018. 9. 28.
377,이별한 남자에게 갑자기 나타나 불러주는 '우리 그만하자' 1인 음감회 로이킴,조회수 391337회,7.4천,71,2018. 9. 20.
378,로이킴Roy Kim - 우리 그만하자 LIVE 세로라이브 Acoustic ver,조회수 799477회,1.1만,235,2018. 9. 18.
379,갓세븐이 라이브하러 왔다가 전력질주로 도망다닌 이유는 신곡 Lullaby 몰빵라이브 GOT7 - Lullaby Jackpot Live,조회수 1651259회,12만,221,2018. 9. 18.
380,소란 SORAN - 잠이 안 와Can’t Close My Eyes 세로라이브 SERO LIVE,조회수 78055회,2.3천,16,2018. 9. 14.
381,세로라이브 펀치Punch - 헤어지는 중 Good bye,조회수 964769회,8.2천,186,2018. 9. 13.
382,세로댄스 효민 - MANGO,조회수 163675회,4.2천,211,2018. 9. 13.
383,100초로 듣는 펀치 I 도깨비 태양의 후예 OST 이 띵곡들을 다 펀치가 불렀어,조회수 622580회,1.3만,118,2018. 9. 11.
384,음향사고 더보이즈THE BOYZ - Right Here,조회수 173724회,1만,33,2018. 9. 11.
385,NCT DREAM - We Go Up MAFIA DANCE 마피아 댄스 엔시티 드림,조회수 4677134회,19만,545,2018. 9. 10.
386,소란 SORAN - 우리 여행 인디플레이 INDIE PLAY LIVE,조회수 17619회,728,6,2018. 9. 10.
387,오마이걸 OH MY GIRL - 불꽃놀이 Remember Me 몰빵라이브 Jackpot Live,조회수 499428회,1.4만,69,2018. 9. 10.
388,이슬라이브 선미SUNMI- 사이렌Siren,조회수 500741회,1.6만,207,2018. 9. 7.
389,무반주라이브 미교 - 너도 거기까지 나도 여기까지,조회수 13096회,284,5,2018. 9. 6.
390,세로댄스 제이블랙 - It's raining & New Face Mashup ver,조회수 77550회,1.3천,19,2018. 9. 6.
391,라이브 실화 100만년 기다린 노래천재 박지민 솔로 박지민 - April Fools0401 세로라이브 SERO LIVE,조회수 306643회,1.5만,73,2018. 9. 6.
392,NCT DREAM 100SEC choreography 100초 100초로 보는 엔시티 드림 4K,조회수 2722563회,17만,326,2018. 9. 5.
393,100초 100초로 보는 선미 SUNMI,조회수 2817062회,8.5만,571,2018. 9. 4.
394,레이디스 코드 故 리세 은비 4주기 추모곡 - I'm Fine Thank you 마음으로 보는 라이브/4K/거울 모드 수어/수화 sign language Live딩고뮤직,조회수 1712191회,5.8만,230,2018. 9. 2.
395,100초 100초로 듣는 양희은 with 정세운,조회수 101865회,5.6천,23,2018. 8. 31.
396,로시 ROTHY - 버닝 Burning 엉망진창 제작소 : LIVE,조회수 92335회,3.4천,26,2018. 8. 31.
397,스무살 20 Years of Age - 니가 생각나는 밤 Rainy Night : Still Think of You 세로라이브 : LIVE,조회수 76136회,1.5천,21,2018. 8. 30.
398,10cm - 매트리스 Mattress 노래해드림 LIVE,조회수 343095회,1만,57,2018. 8. 29.
399,오존O3ohn - MOONDANCE  세로라이브 SERO LIVE,조회수 35193회,1.1천,11,2018. 8. 28.
400,마틴스미스 Martin Smith  - Stupid Love 인디플레이 LIVE,조회수 24257회,898,9,2018. 8. 27.
401,세로라이브 이요한 - 좋겠어,조회수 37599회,783,29,2018. 8. 25.
402,조현아 Jo Hyun Ah - 고백 Confession 세로라이브 LIVE,조회수 29127회,310,21,2018. 8. 24.
403,스트레이키즈 STRAY KIDS - MY PACE 마피아댄스 MAFIA DANCE,조회수 4971847회,20만,691,2018. 8. 18.
404,쿠킹라이브 MXM - YAYAYA,조회수 193630회,1.4만,36,2018. 8. 15.
405,미교 - 너도 거기까지 나도 여기까지 세로라이브 SERO LIVE 연애는 무슨 연애 OST,조회수 79197회,1.1천,31,2018. 8. 14.
406,마음으로 보는 라이브 / 거울 모드 ‘위안부’ 피해자 길원옥 평화나비 네트워크 김 샘 - 아리랑 한 많은 대동강 I 수어/수화 sign language Live,조회수 79977회,9.3천,37,2018. 8. 13.
407,잔나비JANNABI - Good Boy Twist 세로라이브 LIVE,조회수 132444회,4.3천,46,2018. 8. 13.
408,1415 - SURFER 세로라이브 SERO LIVE,조회수 24444회,1천,10,2018. 8. 13.
409,훈스 HOONS - 단짠단짠 Sweet & Salty Sweet & Salty 세로라이브Live,조회수 12451회,489,10,2018. 8. 10.
410,MV 미교 - 너도 거기까지 나도 여기까지 연애는 무슨 연애 OST,조회수 68499회,1.1천,13,2018. 8. 10.
411,미교 - 너도 거기까지 나도 여기까지 연애는 무슨 연애 OST 녹음 현장,조회수 17583회,361,16,2018. 8. 9.
412,세카이노 오와리 SEKAI NO OWARI END OF THE WORLD 世界の終わり - SLEEPING BEAUTY BGM,조회수 147239회,9.7천,28,2018. 8. 7.
413,1415 - I Am Blue 인디플레이 LIVE,조회수 20500회,1천,2,2018. 8. 7.
414,스트레이 키즈의 100초로 보는 JYP 댄스 총정리 Stray Kids 100 Sec JYP 4K고화질 댄스,조회수 2111767회,16만,335,2018. 8. 6.
415,박재정 Jae Jung Parc - 가사 Words LIVE 세로라이브,조회수 82637회,1.8천,19,2018. 8. 4.
416,아이콘 iKON - 죽겠다 KILLING ME 세로댄스/4K Choreography Video,조회수 2296484회,12만,491,2018. 8. 3.
417,호러댄스 비하인드 SF9 - 질렀어 Now or Never,조회수 128453회,1.1만,27,2018. 8. 2.
418,스텔라장 Stella Jang - I GO 세로라이브 LIVE,조회수 50120회,1.1천,20,2018. 8. 2.
419,호러댄스 SF9 - 질렀어 Now or Never 좀비 몰래카메라,조회수 569807회,3.1만,128,2018. 7. 31.
420,반반라이브 벤X김원주 Ben X Kim Won Joo- 첫날밤The First Night,조회수 613548회,5.1천,102,2018. 7. 30.
421,지옥에서 온 힐링 DAY6,조회수 368371회,2만,44,2018. 7. 28.
422,회식라이브 Triple H트리플 H - RETRO FUTURE,조회수 959629회,3.3만,292,2018. 7. 26.
423,실시간 라이브 정세운Jeong Sewoon - 20 Something 편집본,조회수 59861회,4.9천,5,2018. 7. 25.
424,실시간 라이브 정세운Jeong Sewoon - 20 Something LIVE Full ver,조회수 31445회,1.6천,17,실시간 스트리밍 시작일: 2018. 7. 25.
425,카드 KARD - Ride on the wind 세로라이브,조회수 652079회,3.7만,133,2018. 7. 25.
426,마인드유 MIND U 구 어쿠루브 - 잡지 않았어 인디플레이 LIVE,조회수 48505회,1.6천,8,2018. 7. 23.
427,이슬라이브 청하 CHUNG HA - Love U  Tipsy Live,조회수 471381회,1.3만,118,2018. 7. 20.
428,여자친구 GFRIEND - 여름여름해 Sunny Summer 4K / 춤추는 의상실  Dancing Dress Room,조회수 1948871회,5.1만,862,2018. 7. 19.
429,구구단 세미나 gugudan SEMINA - 샘이나 세로라이브Live,조회수 417957회,1.5만,167,2018. 7. 19.
430,청하 CHUNG HA - LOVE U 세로댄스SERO DANCE/4K Dance Choreography,조회수 1163644회,3.1만,231,2018. 7. 18.
431,손동운 Highlight - 점 There's No Eternity 세로라이브 LIVE,조회수 63949회,5.1천,26,2018. 7. 18.
432,Festival Boy파크 뮤직 페스티벌 Park Music Festival 2018,조회수 9505회,167,3,2018. 7. 16.
433,100초 100초로 듣는 자우림 JAURIM 100sec LIVE,조회수 750446회,2.1만,88,2018. 7. 13.
434,다비치 Davichi - 마치 우린 없었던 사이 Nostalgia 세로라이브Live,조회수 797228회,8.1천,115,2018. 7. 13.
435,세로댄스 마이틴 - SHE BAD,조회수 53602회,4.1천,4,2018. 7. 11.
436,스무살 20 Years Of Age 이 부르는 아련한 사랑노래 짝사랑ver BEST5,조회수 17731회,543,2,2018. 7. 11.
437,김보경X서은광BTOB - 한번만 보자 Just Once 세로라이브 LIVE,조회수 254837회,9.1천,33,2018. 7. 11.
438,네모라이브CHIMMI취미 - 앨범 메들리,조회수 18282회,704,4,2018. 7. 10.
439,스무살 20 years of age - BUS STOP 오늘의브금 라이브 LIVE,조회수 15104회,436,4,2018. 7. 10.
440,예쁜애 옆에 예쁜애 상큼청량 팡팡 터지는 엘리스의 세로댄스 엘리스 ELRIS - SUMMER DREAM 썸머드림 4K,조회수 40578회,1.5천,14,2018. 7. 10.
441,볼빨간사춘기 BOL4  - Lonely 인디플레이 LIVE,조회수 552802회,1.3만,70,2018. 7. 9.
442,자우림 JAURIM - 영원히 영원히 For ever and ever 라이브 BGM LIVE,조회수 410182회,5.2천,45,2018. 7. 9.
443,윤건 현식BTOB - 비 오는 압구정 세로라이브 LIVE,조회수 150749회,8.4천,31,2018. 7. 8.
444,세로라이브 미교 - 빗소리,조회수 66090회,1.3천,20,2018. 7. 7.
445,세로댄스 김동한 KIM DONG HAN - SUNSET 4K,조회수 79226회,8.9천,22,2018. 7. 7.
446,세로댄스 나인뮤지스9MUSES 경리 - 어젯밤 4K GYEONG REE - BLUE MOON,조회수 177479회,4.5천,50,2018. 7. 5.
447,박정현 Lena Park  - 꿈에 In Dreams 세로라이브 LIVE,조회수 664548회,9.6천,157,2018. 7. 5.
448,세계 최초 메인 보컬이 노래 못 부르는 영상 에이핑크Apink - 1도 없어I'm so sick 몰빵라이브 Jackpot Live,조회수 1261059회,3.5만,332,2018. 7. 4.
449,박보람 - 괜찮을까 세로라이브 SERO LIVE,조회수 191817회,1.7천,207,2018. 7. 4.
450,세로라이브 뉴이스트W NU'EST W - Dejavu,조회수 295465회,2.5만,68,2018. 7. 4.
451,멜로망스 Melomance - 동화 Tale Live네모라이브,조회수 370466회,8.2천,60,2018. 7. 3.
452,유주 YUJU OF GFRIEND - Love Rain Feat수란Suran 세로라이브 SERO LIVE,조회수 548771회,2.7만,169,2018. 6. 29.
453,세로라이브 디어Dear -  Rain is fallin',조회수 28148회,880,4,2018. 6. 29.
454,세로라이브옥상달빛 '직업병',조회수 40117회,803,9,2018. 6. 29.
455,100초 100초로 듣는 박정현Lena Park I 소름끼치는 레전드 명곡 모음 LIVE,조회수 249833회,5.5천,48,2018. 6. 28.
456,읽씹금지 데이식스 DAY6 Chat Interview,조회수 411072회,1.8만,44,2018. 6. 27.
457,100초 100초로 듣는 유미 I 명곡 모음 LIVE,조회수 93354회,2.2천,23,2018. 6. 26.
458,신곡 'Shoot Me' 라이브 공개 100초로 듣는 데이식스 DAY6,조회수 1061002회,9.8만,111,2018. 6. 26.
459,인디플레이 TAEK - 어딜 가든 나쁜 사람들은 있잖아요,조회수 17603회,800,12,2018. 6. 25.
460,이석훈 정세운 고융희 임성빈 - My Best 마음으로 보는 라이브 / 4K 수어/수화 sign language Live,조회수 125734회,6.3천,12,2018. 6. 24.
461,멜로망스 Melomance - 선물 세아노 결혼식 축가 라이브 LIVE,조회수 400262회,3.8천,69,2018. 6. 23.
462,Festival Girl서울 재즈 페스티벌 2018 SJF2018,조회수 6225회,132,3,2018. 6. 22.
463,박경 PARK KYUNG - INSTANT Feat SUMIN 세로라이브 : SERO LIVE,조회수 142021회,6.7천,27,2018. 6. 22.
464,세로댄스 이달의 소녀 yyxy - love4eva,조회수 144473회,1만,56,2018. 6. 20.
465,세로라이브 유승우Yu Seungwoo - 천천히Slowly,조회수 37212회,995,12,2018. 6. 19.
466,네모라이브더 이스트라이트TheEastLight - 설레임Love Flutters,조회수 61852회,3.4천,40,2018. 6. 19.
467,100초 100초로 듣는 비투비 BTOB LIVE,조회수 1314686회,5.6만,163,2018. 6. 18.
468,Best5 KATIE케이티,조회수 146884회,9.3천,61,2018. 6. 18.
469,세로라이브 / 4K 빅톤VICTON - 오월애TIME OF SORROW Acoustic ver,조회수 313357회,2.1만,45,2018. 6. 16.
470,세로라이브 펀치 Punch - 이 밤의 끝 End of The Night,조회수 143363회,2.4천,33,2018. 6. 14.
471,세로라이브 우진영 X 김현수 - 설레고 난리,조회수 51599회,2.6천,22,2018. 6. 14.
472,세로라이브 김용국 - CLOVER,조회수 72055회,4.7천,39,2018. 6. 13.
473,인디플레이 디에이드The Ade - 묘해 너와 LIVE,조회수 61847회,1.6천,5,2018. 6. 12.
474,더레이 THERAY - 수고 세로라이브 SERO LIVE,조회수 71119회,868,16,2018. 6. 12.
475,그_냥J_ust - 베개가 되고 싶어요 I want to be a pillow 세로라이브,조회수 89334회,2.3천,12,2018. 6. 11.
476,세로라이브 이현경 - 처음 보는 나,조회수 86487회,1.6천,30,2018. 6. 8.
477,유빈 Yubin - 숙녀 淑女 세로라이브,조회수 711386회,1.3만,714,2018. 6. 8.
478,세로댄스 온앤오프 ONF - Complete 널 만난 순간,조회수 79339회,5.4천,19,2018. 6. 8.
479,세로댄스 프리스틴 V - 네 멋대로 4K PRISTIN V - GET IT,조회수 459051회,1.6만,163,2018. 6. 7.
480,세로라이브 조원선 - 서두르지 말아요Duet With 존박,조회수 40009회,932,18,2018. 6. 6.
481,세로라이브소마 - 꽃가루,조회수 61587회,1.1천,9,2018. 6. 5.
482,프로미스나인 fromis_9 - 두근두근DKDK 쿠킹라이브,조회수 667881회,1.5만,691,2018. 6. 5.
483,100초로 듣는 몽니 MONNI 100초 몽니 명곡 모음,조회수 49330회,1천,12,2018. 6. 1.
484,세로라이브 로시Rothy - 술래,조회수 165174회,3.7천,35,2018. 6. 1.
485,100초 100초로 듣는 길구봉구,조회수 197529회,3.5천,22,2018. 5. 31.
486,100초 100초로 듣는 옥상달빛,조회수 262664회,7.3천,31,2018. 5. 30.
487,혁오와 매니저가 서로 역할을 바꾸어보았다리얼시트콤 체체체체인지,조회수 273677회,6.4천,50,2018. 5. 29.
488,세로댄스 여자친구 GFRIEND - 밤 Time for the moon night,조회수 687263회,2.3만,319,2018. 5. 29.
489,세로라이브 KHAN - I'm your girl,조회수 364744회,1.7만,73,2018. 5. 29.
490,인디플레이 치즈CHEEZE - Alone,조회수 40178회,1.3천,8,2018. 5. 28.
491,100초 100초로 듣는 나비NAVI 명곡 모음,조회수 183135회,2.4천,26,2018. 5. 28.
492,세로라이브 엔플라잉-HOW R U TODAY,조회수 92082회,5.5천,24,2018. 5. 26.
493,자급자족 라이브 NFlying - HOW R U TODAY,조회수 76612회,3.4천,20,2018. 5. 26.
494,이슬라이브 틴탑TEEN TOP - 서울밤 SEOUL NIGHT,조회수 58278회,3.2천,33,2018. 5. 25.
495,볼빨간사춘기 BOL4 - 여행 Travel 세로라이브,조회수 3749962회,3.7만,1.1천,2018. 5. 24.
496,세로라이브 솔리드 - 내일의 기억 Memento & Into the light,조회수 17978회,339,7,2018. 5. 23.
497,100초로 듣는 볼빨간사춘기 BOL4 명곡 라이브 썸 탈거야 프리지아 심술 바람사람 모음 100초,조회수 369897회,1만,51,2018. 5. 23.
498,드림캐쳐 Dreamcatcher - YOU AND I 세로라이브,조회수 896900회,4.1만,191,2018. 5. 21.
499,김세정이 펑펑 울어 촬영이 어려웠다는 라이브 I 양희은 김세정 박세현 모녀 - 엄마가 딸에게 마음으로 보는 라이브 / 4K 수어/수화 sign language Live,조회수 2755405회,5.4만,528,2018. 5. 20.
500,ASMR Lyric 가사 읽어주는 남자 NFLYING 엔플라잉 - HOW R U TODAY,조회수 62568회,5.4천,25,2018. 5. 20.
501,엔플라잉 NFlying- HOW R U TODAY BGM LIVE 라이브,조회수 66197회,4.8천,20,2018. 5. 18.
502,곽진언 - 함께 걷는 길 세로라이브 KWAK JIN EON - A Walk Together,조회수 79628회,1.6천,26,2018. 5. 18.
503,요즘 반응 뜨거운 여자아이들 우기의 '첫눈처럼 너에게 가겠다' 고쟁 연주 신소개 Guzheng by GI-DLE YUQI,조회수 881081회,4.2만,173,2018. 5. 18.
504,위아영 We Are Young - 알아 I Know 세로라이브 SERO LIVE,조회수 23909회,655,6,2018. 5. 18.
505,케이윌 Kwill - 너란 별 My Star 세로라이브/Live,조회수 112698회,2.4천,25,2018. 5. 15.
506,분위기+아련 뒤집어 쓰고 돌아온 엔플라잉의 이별감성 1분노트 엔플라잉 - How R U Today,조회수 11122회,772,1,2018. 5. 15.
507,도코DOKO - 위로해주지마요Don't 세로라이브,조회수 27206회,708,15,2018. 5. 14.
508,100초 100초로 보는 틴탑 TEENTOP 100sec Choreography,조회수 372033회,1.7만,94,2018. 5. 12.
509,내 결혼식에 크러쉬가 깜짝 축가를 불러준다면 세아노 크러쉬Crush - Beautiful,조회수 818683회,7.9천,189,2018. 5. 11.
510,세로댄스 여자아이들 - LATATA,조회수 746907회,2.4만,262,2018. 5. 11.
511,세로라이브 몽니 - 명동로망스,조회수 29989회,432,11,2018. 5. 10.
512,대박 나얼의 노래를 3단으로 고음 짜릿한 유회승의 도전 '기억의 빈자리' 고음주의 라이브,조회수 127378회,4.9천,42,2018. 5. 10.
513,세로라이브 벤 - 열애중,조회수 6396830회,3만,1.2천,2018. 5. 9.
514,세로라이브 이바다 - 지금뭐해,조회수 144512회,2.6천,36,2018. 5. 8.
515,GI-DLE 여자아이들 - LATATA 라이브 뷰티캠 Beauty Cam Live,조회수 4073888회,11만,1.8천,2018. 5. 4.
516,세로라이브 유아오마이걸 - 모닝콜Prod 피터팬 컴플렉스,조회수 220535회,4.7천,96,2018. 5. 3.
517,세로라이브 크러쉬Crush - 잊을만하면Bittersweet,조회수 336707회,6.9천,63,2018. 5. 3.
518,세로라이브 린Lyn - 엄마의 꿈Mama's dream,조회수 194614회,2천,41,2018. 5. 3.
519,윤현상 YOON HYUN SANG - 춘곤 春困 Spring Fever 세로라이브,조회수 47161회,988,11,2018. 5. 2.
520,세로라이브 앤츠 - 사과 Ants - Sorry,조회수 19245회,507,11,2018. 5. 2.
521,여자친구GFRIEND - 밤Time for the moon night 라이브 뷰티캠 Beauty Cam Live,조회수 2316856회,6.1만,1.2천,2018. 5. 1.
522,100초 100초로 듣는 정엽Jung Yup 명곡 라이브 모음,조회수 61989회,965,23,2018. 4. 30.
523,앤 마리 Anne-Marie Marshemello - Friends | 4K LIVE version 세로라이브,조회수 4967327회,10만,1천,2018. 4. 29.
524,이렇게 아름다운 춤이 글로벌한 신인 걸그룹의 고전미+세련미 쩌는 매력발산 영상 신소개 여자 아이들 우기의 따이춤 Dai dance by GI-DLE YUQI,조회수 369589회,1.1만,113,2018. 4. 28.
525,페스티벌 스포일러Festival Spoiler 서울 재즈 페스티벌 편 Seoul Jazz Festival 2018,조회수 11916회,147,9,2018. 4. 28.
526,100초 100초로 보는 여자친구 GFRIEND 100sec Choreography,조회수 4888187회,12만,2.1천,2018. 4. 27.
527,이슬라이브 빅스VIXX - 향Scentist,조회수 337387회,2.2만,61,2018. 4. 27.
528,멜로망스 MeloMance - 욕심 Just Friends 세로라이브 SERO Live,조회수 570952회,7.3천,95,2018. 4. 26.
529,김범수 - 난 널 사랑해 Kim Bumsoo - I love you세로라이브,조회수 793083회,7.9천,157,2018. 4. 26.
530,우울한 취준생 윤딴딴에게 가수 윤딴딴이 : 오늘의브금 윤딴딴-자취방에서,조회수 27507회,737,10,2018. 4. 25.
531,100초로 듣는 김범수KIM BUMSOO 100초 명곡 라이브 모음,조회수 653487회,8.4천,90,2018. 4. 24.
532,앤 마리 Anne-Marie - Rockabye | Acoustic version LIVE 세로라이브,조회수 2583617회,5.8만,415,2018. 4. 20.
533,2018 아는만큼 보이는 아이돌 댄스 이거 다 맞추면 춤잘알 인정 여자아이들 GI-DLE DANCE MEDLEY,조회수 1258520회,3.5만,384,2018. 4. 20.
534,세로라이브 김규종 - 너란 계절 feat 디에이드,조회수 87176회,3.4천,29,2018. 4. 19.
535,너무 풋풋해서 보고있으면 풋사과 될 것 같은 설렘폭발 라이브 세로라이브 차소연 & 강예준 - Fall in love,조회수 30891회,710,6,2018. 4. 19.
536,세로라이브 조현아 Jo Hyun A- 그대 떠난 뒤 After You,조회수 40510회,365,49,2018. 4. 18.
537,임팩트IMFACT - 빛나 세로댄스 Dance Choreography,조회수 29658회,2.6천,11,2018. 4. 17.
538,이거 대박 홍대 뒤집어진 신인 걸그룹 댄스 실화 씨엘부터 방탄까지 댄스버스킹 여자아이들 Dance Busking - GI-DLE @Hongdae,조회수 3646766회,9.1만,1천,2018. 4. 15.
539,세로라이브 / 4K 에릭남 - 솔직히 Eric Nam - Honestly…,조회수 193683회,1만,33,2018. 4. 13.
540,새소년 SE SO NEON - 긴 꿈 A Long Dream 세로라이브/Live,조회수 194889회,5.2천,33,2018. 4. 12.
541,바닐라 어쿠스틱 Vanilla Acoustic - 같은 말 Like That 세로라이브 SERO LIVE,조회수 44960회,832,7,2018. 4. 12.
542,이별이 아직 끝나지않은 사람들의 마음을 위로할 노래 이별택시 ost 세로라이브 차소연 - 아무사이 아니니까,조회수 195021회,3.7천,27,2018. 4. 11.
543,세로라이브 유선호 - 봄이 오면 feat 이진아 Yoo Seonho - Maybe Spring / feat Lee Jinah,조회수 138271회,7천,91,2018. 4. 11.
544,몬스타엑스MONSTA X - JEALOUSY 세로댄스 Dance Choreography,조회수 428241회,3.2만,63,2018. 4. 11.
545,인디플레이 10cm - Nothing Without You,조회수 126534회,2.7천,16,2018. 4. 10.
546,허영생 Heo Young Saeng - 지구가 멸망해도 Destiny 세로라이브 SERO LIVE,조회수 94693회,5.3천,21,2018. 4. 9.
547,이슬라이브 위너WINNER - EVERYDAY  Tipsy Live,조회수 2261928회,9.4만,392,2018. 4. 6.
548,오마이걸 반하나 - 바나나 알러지 원숭이 세로라이브 OH MY GIRL BANHANA - Banana allergy monkey,조회수 954229회,1.4만,1.5천,2018. 4. 5.
549,더보이즈THE BOYZ - Giddy Up 몰빵라이브 Jackpot Live,조회수 346830회,2만,61,2018. 4. 5.
550,신소댄 걸카인드 GIRLKIND - 보이 그룹 댄스 변천사 Boy Group Dance Choreography Cover,조회수 116670회,5.7천,79,2018. 4. 4.
551,100초로 듣는 위너 WINNER 100초 / 4K 명곡 라이브 모음,조회수 2122805회,9.1만,463,2018. 4. 4.
552,100초 100초로 듣는 SS501,조회수 1184977회,4.4만,202,2018. 4. 3.
553,세로라이브 펜타곤Pentagon - 빛나리Acapella Remix,조회수 3037478회,14만,793,2018. 4. 3.
554,세로라이브스웨덴세탁소-장면,조회수 35715회,452,21,2018. 3. 30.
555,근본없는 라이브 오마이걸OH MY GIRL - 비밀정원/Liar Liar/컬러링북,조회수 245007회,5.5천,44,2018. 3. 29.
556,세로댄스HOYA호야 - All Eyes On Me,조회수 47668회,3천,80,2018. 3. 29.
